adopt_feature,adopt_importance,euth_feature,euth_importance,transfer_feature,transfer_importance
breed_Labrador Retriever/Pug,1.1784849303239529,breed_Doberman Pinsch,0.8745568349578202,breed_Beagle/Jack Russell Terrier,1.2142806638435026
breed_Chihuahua Longhair/Pomeranian,1.1668158205130092,breed_Black Mouth Cur/Labrador Retriever,0.8738939823753212,breed_Labrador Retriever/Pug,1.2037521744320965
breed_Basset Hound/Chihuahua Shorthair,1.1551619828144668,breed_Pit Bull Mix,0.8706780245297753,breed_Pekingese Mix,1.2033161811460655
sex_upon_intake_Spayed Female,1.1444753991828776,breed_Rat Terrier,0.8701565794454532,breed_Australian Cattle Dog/German Shorthair Pointer,1.1797737983809105
color_Black/Fawn,1.1406894431715535,breed_Rottweiler Mix,0.862623054048528,breed_St. Bernard Rough Coat,1.1764843555455367
breed_St. Bernard Rough Coat,1.1392769280136688,breed_Belgian Tervuren/German Shepherd,0.8603125413792378,breed_Basset Hound/Chihuahua Shorthair,1.1690486152382231
breed_German Shorthair Pointer,1.1292798557568922,color_Silver/Gray,0.8525993824655024,breed_Australian Cattle Dog/Boxer,1.1588934631513763
breed_Beagle/Jack Russell Terrier,1.1291283682008977,breed_Chow Chow Mix,0.8505615329822397,breed_Boston Terrier,1.1321715367612681
breed_German Shepherd/Pit Bull,1.1245867082751648,breed_Jindo/Siberian Husky,0.8484743101533453,breed_Carolina Dog,1.125111261951511
intake_condition_Behavior,1.1194061208406627,color_Blue/Black,0.8469230633701094,color_Black/Fawn,1.1124266581415065
breed_Dachshund/Labrador Retriever,1.11602611398759,breed_Boxer/Staffordshire,0.8367828039544876,breed_Border Terrier/Labrador Retriever,1.0960016987724484
color_Tricolor/Black,1.1102232446073614,color_Buff/Cream,0.8340759431948498,breed_German Wirehaired Pointer/Labrador Retriever,1.0915179367079393
breed_English Bulldog,1.1099854421170745,breed_Labrador Retriever/Pit Bull,0.8333987055125577,color_Brown Tiger,1.0721433687895152
breed_Carolina Dog,1.0835974331956981,color_Black Brindle,0.821764627298434,breed_Dachshund/Labrador Retriever,1.0677474003981802
breed_Border Terrier/Labrador Retriever,1.0822753937615521,color_Black Brindle/Brown,0.8154169177798003,breed_Boxer/Dachshund,1.0619355307247338
breed_Chihuahua Shorthair/Miniature Pinscher,1.0798800720125337,breed_Beagle/Catahoula,0.8095335656337183,breed_Unknown,1.0601743820475902
breed_Pekingese Mix,1.0734731067869567,breed_Pomeranian Mix,0.8051749930007632,intake_condition_Pregnant,1.049205980342577
breed_Boxer/Dachshund,1.073094765837064,breed_Cardigan Welsh Corgi Mix,0.8022397622795108,breed_Parson Russell Terrier Mix,1.047673177056791
breed_German Wirehaired Pointer/Labrador Retriever,1.073009028335373,color_White/Pink,0.7970912421441025,breed_Treeing Cur Mix,1.046426288803964
breed_Pomeranian Mix,1.0548446362454114,color_White/Chocolate,0.7937279155470485,breed_Belgian Malinois Mix,1.0313046150393017
breed_Black/Doberman Pinsch/Tan Hound,1.0512821100477157,color_Red/Black,0.792798889828883,breed_Black/Doberman Pinsch/Tan Hound,1.0300560388768656
breed_Border Terrier,1.0489480117100516,breed_Dogo Argentino Mix,0.7892117906563598,breed_Bloodhound Mix,1.0283296522637648
breed_Bull Terrier Mix,1.0460592882090127,breed_Miniature Pinscher Mix,0.7764784699425212,breed_Border Collie/Siberian Husky,1.025295794085868
breed_Belgian Malinois/German Shepherd,1.0297069341103549,breed_Pointer,0.77251541659362,breed_Australian Cattle Dog/Australian Shepherd,1.0239000202079234
breed_Border Collie/Siberian Husky,1.0280858419061283,breed_Pit Bull/Queensland Heeler,0.7694948145368115,breed_Belgian Malinois/German Shepherd,1.0160012848807254
